Pillar,Sub_Pillar,Department,KPI_Name,Sub_KPI_Type,Unit,Target,actual_value,PERIOD,SOURCE_FILE,IS_DUPLICATE,UA_ID,IS_ORPHANED,ROW_HASH,INGESTION_TS
PP,Safety,HSE,Near Miss Reports,ALL,Number,10.0,10.0,2024-10,kpi_actual_wide.csv,False,PP-003,False,cae5b6bcf4373015366102e1138b4b72f7a9b0fbaffd7e9ec9dfff17ba4d5b18,2026-09-10 10:48:09.547024+00:00
PP,Safety,HSE,Near Miss Reports,ALL,Number,10.0,11.0,2024-11,kpi_actual_wide.csv,False,PP-003,False,b4a0ef99d7e6e833c974e2e1191327e2c5e4fb013407ebb04576f686383d56aa,2026-09-10 10:48:09.547024+00:00
PP,Safety,HSE,Near Miss Reports,ALL,Number,10.0,,2024-12,kpi_actual_wide.csv,False,PP-003,False,6e77af5f4a345338a68f7f910fe988abdd38a2bb5e1e619498833bcda42a2616,2026-09-10 10:48:09.547024+00:00
PP,Wellness,HR,Sick Days per Employee,ALL,Number,3.0,3.2,2024-01,kpi_actual_wide.csv,False,PP-004,False,1945dde2dea17d2abbc87210cf2ce27297b0047f167dbdc6af7b609bed109c63,2026-09-10 10:48:09.547024+00:00
PP,Wellness,HR,Sick Days per Employee,ALL,Number,3.0,2.8,2024-02,kpi_actual_wide.csv,False,PP-004,False,d8e3d2c05a2ba43d8c7cf68e10970cfeb47f18fdad9bc2a60aa063e8bbbb0775,2026-09-10 10:48:09.547024+00:00
PP,Wellness,HR,Sick Days per Employee,ALL,Number,3.0,3.1,2024-03,kpi_actual_wide.csv,False,PP-004,False,b2db1480cab7dad606688f78b7dd98dd9b0174b11999950928c1b9f229ef34ec,2026-09-10 10:48:09.547024+00:00
PP,Wellness,HR,Sick Days per Employee,ALL,Number,3.0,,2024-04,kpi_actual_wide.csv,False,PP-004,False,aa81dd26e63543bbd7c18658f5b5b96bf4cfcefcd2e0488b2a95f73a560d08d2,2026-09-10 10:48:09.547024+00:00
PP,Wellness,HR,Sick Days per Employee,ALL,Number,3.0,3.4,2024-05,kpi_actual_wide.csv,False,PP-004,False,b098ecb4fbb06646a0687ca74118d006dfa0efddd4dbb8cdd1baa38b27a9a2b6,2026-09-10 10:48:09.547024+00:00
PP,Wellness,HR,Sick Days per Employee,ALL,Number,3.0,2.9,2024-06,kpi_actual_wide.csv,False,PP-004,False,b7b63be293a8029912982c690a97adc4ed68b8ddd174f9f4f4712b76b0726f06,2026-09-10 10:48:09.547024+00:00
PP,Wellness,HR,Sick Days per Employee,ALL,Number,3.0,3.0,2024-07,kpi_actual_wide.csv,False,PP-004,False,33bafa622303227188d2212953ab5cb82932e0bb8fbbf4cd110d2bb29e4f039e,2026-09-10 10:48:09.547024+00:00
PP,Wellness,HR,Sick Days per Employee,ALL,Number,3.0,,2024-08,kpi_actual_wide.csv,False,PP-004,False,8d3460fea0c27da722fd210843751bc839d530810c9ab035d2146d64984685fb,2026-09-10 10:48:09.547024+00:00
PP,Wellness,HR,Sick Days per Employee,ALL,Number,3.0,3.3,2024-09,kpi_actual_wide.csv,False,PP-004,False,ec4d6bfe60bdd1ed05f00062d83f12f97e3217d8a4270fc85335fa025e57b897,2026-09-10 10:48:09.547024+00:00
PP,Wellness,HR,Sick Days per Employee,ALL,Number,3.0,2.8,2024-10,kpi_actual_wide.csv,False,PP-004,False,3f53aa925a88f2ce4cf23abb0f5995cbf8877741d7efbace805b38ab28749637,2026-09-10 10:48:09.547024+00:00
PP,Wellness,HR,Sick Days per Employee,ALL,Number,3.0,3.1,2024-11,kpi_actual_wide.csv,False,PP-004,False,917596c7168e59801328ece6eca3d649f031d7cbce76dd5911a0a74a8a37db56,2026-09-10 10:48:09.547024+00:00
PP,Wellness,HR,Sick Days per Employee,ALL,Number,3.0,,2024-12,kpi_actual_wide.csv,False,PP-004,False,3e81f26da539428b0685cf9135042a3b76b5f720e790648aa9b974ddc061f52b,2026-09-10 10:48:09.547024+00:00
